0079E,0.000000,79.000000,  
0079N,0.000000,-79.000000,  
0079S,0.000000,79.000000,  
0079W,0.000000,-79.000000,  
0080E,0.000000,80.000000,  
0080N,0.000000,-80.000000,  
0080S,0.000000,80.000000,  
0080W,0.000000,-80.000000,  
0081E,0.000000,81.000000,  
0081N,0.000000,-81.000000,  
0081S,0.000000,81.000000,  
0081W,0.000000,-81.000000,  
0082E,0.000000,82.000000,  
0082N,0.000000,-82.000000,  
0082S,0.000000,82.000000,  
0082W,0.000000,-82.000000,  
0083E,0.000000,83.000000,  
0083N,0.000000,-83.000000,  
0083S,0.000000,83.000000,  
0083W,0.000000,-83.000000,  
0084E,0.000000,84.000000,  
0084N,0.000000,-84.000000,  
0084S,0.000000,84.000000,  
0084W,0.000000,-84.000000,  
0085E,0.000000,85.000000,  
0085N,0.000000,-85.000000,  
0085S,0.000000,85.000000,  
0085W,0.000000,-85.000000,  
0086E,0.000000,86.000000,  
0086N,0.000000,-86.000000,  
0086S,0.000000,86.000000,  
0086W,0.000000,-86.000000,  
0087E,0.000000,87.000000,  
0087N,0.000000,-87.000000,  
0087S,0.000000,87.000000,  
0087W,0.000000,-87.000000,  
0088E,0.000000,88.000000,  
0088N,0.000000,-88.000000,  
0088S,0.000000,88.000000,  
0088W,0.000000,-88.000000,  
0089E,0.000000,89.000000,  
0089N,0.000000,-89.000000,  
0089S,0.000000,89.000000,  
0089W,0.000000,-89.000000,  
0090E,0.000000,90.000000,  
0090N,0.000000,-90.000000,  
0090S,0.000000,90.000000,  
0090W,0.000000,-90.000000,  
0091E,0.000000,91.000000,  
0091N,0.000000,-91.000000,  
0091S,0.000000,91.000000,  
0091W,0.000000,-91.000000,  
0092E,0.000000,92.000000,  
0092N,0.000000,-92.000000,  
0092S,0.000000,92.000000,  
0092W,0.000000,-92.000000,  
0093E,0.000000,93.000000,  
0093N,0.000000,-93.000000,  
0093S,0.000000,93.000000,  
0093W,0.000000,-93.000000,  
0094E,0.000000,94.000000,  
0094N,0.000000,-94.000000,  
0094S,0.000000,94.000000,  
0094W,0.000000,-94.000000,  
0095E,0.000000,95.000000,  
0095N,0.000000,-95.000000,  
0095S,0.000000,95.000000,  
0095W,0.000000,-95.000000,  
0096E,0.000000,96.000000,  
0096N,0.000000,-96.000000,  
0096S,0.000000,96.000000,  
0096W,0.000000,-96.000000,  
0097E,0.000000,97.000000,  
0097N,0.000000,-97.000000,  
0097S,0.000000,97.000000,  
0097W,0.000000,-97.000000,  
0098E,0.000000,98.000000,  
0098N,0.000000,-98.000000,  
0098S,0.000000,98.000000,  
0098W,0.000000,-98.000000,  
0099E,0.000000,99.000000,  
0099N,0.000000,-99.000000,  
0099S,0.000000,99.000000,  
0099W,0.000000,-99.000000,  
00BRU,4.209722,113.354167,WB
00BTR,31.283903,-89.592925,K7
00CRL,43.166667,-85.116667,K5
00E00,0.000000,100.000000,  
00E01,0.000000,101.000000,  
00E02,0.000000,102.000000,  
00E03,0.000000,103.000000,  
00E04,0.000000,104.000000,  
00E05,0.000000,105.000000,  
00E06,0.000000,106.000000,  
00E07,0.000000,107.000000,  
00E08,0.000000,108.000000,  
